RepRapFirmware height map file v2 generated at 2024-04-03 12:21, min error -1.854, max error 2.645, mean -0.704, deviation 1.044
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.119, -0.172, -0.418, -0.651, -0.879, -1.075, -1.274, -1.444, -1.547, -1.595, -1.640, -1.661, -1.661, -1.640, -1.589, -1.497, -1.362, -1.170, -0.941, -0.683, -0.368, -0.009,  0.417,  0.730
 -0.356, -0.608, -0.845, -1.141, -1.398, -1.575, -1.695, -1.789, -1.833, -1.854, -1.851, -1.851, -1.839, -1.798, -1.715, -1.527, -1.311, -1.023, -0.731, -0.408, -0.037,  0.365,  0.740,  0.883
 -0.227, -0.368, -0.573, -0.796, -1.018, -1.229, -1.436, -1.632, -1.736, -1.803, -1.818, -1.803, -1.774, -1.736, -1.661, -1.516, -1.293, -1.028, -0.710, -0.368,  0.107,  0.511,  0.891,  1.239
 -0.247, -0.463, -0.655, -0.903, -1.165, -1.411, -1.572, -1.692, -1.768, -1.809, -1.818, -1.809, -1.774, -1.710, -1.600, -1.419, -1.111, -0.779, -0.401, -0.002,  0.414,  0.813,  1.202,  1.439
  0.015, -0.115, -0.287, -0.471, -0.714, -0.941, -1.183, -1.469, -1.606, -1.686, -1.721, -1.721, -1.689, -1.626, -1.508, -1.317, -1.068, -0.751, -0.283,  0.131,  0.552,  0.980,  1.342,  1.679
  0.122, -0.128, -0.364, -0.642, -0.908, -1.139, -1.338, -1.561, -1.675, -1.748, -1.762, -1.742, -1.686, -1.589, -1.425, -1.206, -0.920, -0.562, -0.046,  0.390,  0.846,  1.283,  1.663,  1.960
  0.441,  0.271,  0.043, -0.213, -0.490, -0.819, -1.075, -1.341, -1.522, -1.620, -1.681, -1.689, -1.635, -1.541, -1.379, -1.141, -0.731, -0.379,  0.052,  0.497,  0.972,  1.424,  1.819,  2.259
  0.638,  0.360,  0.036, -0.293, -0.651, -0.932, -1.175, -1.381, -1.589, -1.695, -1.736, -1.707, -1.626, -1.463, -1.229, -0.946, -0.582, -0.153,  0.308,  0.781,  1.386,  1.811,  2.376,  2.645
coefficients,
Scanning probe coefficients [1.452e-2, -1.824e-3, 6.346e-7, -1.020e-10], reading at trigger height 10050, rms error 0.070mm
