RepRapFirmware height map file v2 generated at 2024-04-03 12:24, min error -1.848, max error 2.822, mean -0.675, deviation 1.047
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.114, -0.084, -0.394, -0.619, -0.854, -1.058, -1.252, -1.427, -1.527, -1.574, -1.615, -1.635, -1.650, -1.635, -1.568, -1.478, -1.334, -1.126, -0.888, -0.626, -0.300,  0.068,  0.409,  0.715
 -0.362, -0.615, -0.852, -1.102, -1.368, -1.553, -1.677, -1.765, -1.826, -1.848, -1.842, -1.842, -1.826, -1.783, -1.677, -1.521, -1.304, -1.012, -0.708, -0.383, -0.012,  0.390,  0.755,  0.929
 -0.197, -0.343, -0.551, -0.769, -0.999, -1.214, -1.418, -1.621, -1.719, -1.783, -1.811, -1.798, -1.768, -1.713, -1.641, -1.487, -1.238, -0.974, -0.635, -0.292,  0.089,  0.488,  0.869,  1.280
 -0.183, -0.439, -0.647, -0.921, -1.176, -1.373, -1.542, -1.665, -1.750, -1.805, -1.808, -1.792, -1.762, -1.671, -1.547, -1.348, -1.089, -0.752, -0.373,  0.021,  0.433,  0.828,  1.182,  1.452
  0.064, -0.046, -0.249, -0.443, -0.682, -0.911, -1.174, -1.413, -1.556, -1.656, -1.701, -1.707, -1.665, -1.594, -1.455, -1.265, -1.004, -0.679, -0.296,  0.117,  0.527,  0.937,  1.376,  1.703
  0.186, -0.052, -0.304, -0.642, -0.916, -1.134, -1.340, -1.521, -1.644, -1.719, -1.744, -1.722, -1.671, -1.582, -1.418, -1.126, -0.813, -0.443, -0.033,  0.409,  0.851,  1.264,  1.641,  1.917
  0.469,  0.305,  0.084, -0.197, -0.459, -0.724, -0.986, -1.265, -1.472, -1.609, -1.662, -1.665, -1.603, -1.507, -1.340, -1.097, -0.757, -0.413,  0.021,  0.455,  1.030,  1.457,  1.842,  2.394
  0.699,  0.443,  0.119, -0.228, -0.583, -0.933, -1.171, -1.393, -1.556, -1.662, -1.701, -1.692, -1.615, -1.452, -1.209, -0.921, -0.454, -0.012,  0.451,  0.915,  1.379,  1.791,  2.435,  2.822
coefficients,
Scanning probe coefficients [-2.610e-2, -1.821e-3, 6.856e-7, -1.229e-10], reading at trigger height 10050, rms error 0.067mm
