RepRapFirmware height map file v2 generated at 2024-03-22 16:58, min error -1.784, max error 3.521, mean -0.434, deviation 1.191
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,67.14,34.00,8,6
  0.065, -0.695, -1.295, -1.551, -1.547, -1.199, -0.271,  0.840
 -0.183, -0.995, -1.644, -1.784, -1.712, -1.151, -0.081,  1.142
  0.015, -0.639, -1.373, -1.691, -1.594, -1.021,  0.216,  1.443
  0.126, -0.658, -1.421, -1.698, -1.518, -0.789,  0.523,  1.775
  0.551, -0.254, -1.115, -1.580, -1.443, -0.650,  0.820,  2.236
  0.830, -0.215, -1.193, -1.634, -1.326, -0.264,  1.240,  3.521
coefficients,
Scanning probe coefficients [-2.529e-2, -2.090e-3, 8.651e-7, -1.728e-10], reading at trigger height 9833, rms error 0.055mm
