RepRapFirmware height map file v2 generated at 2024-03-22 16:52, min error -1.779, max error 3.544, mean -0.432, deviation 1.193
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,67.14,34.00,8,6
  0.090, -0.671, -1.284, -1.561, -1.561, -1.191, -0.267,  0.859
 -0.177, -1.003, -1.648, -1.779, -1.727, -1.142, -0.068,  1.152
  0.028, -0.626, -1.372, -1.689, -1.594, -1.023,  0.207,  1.440
  0.124, -0.650, -1.423, -1.689, -1.518, -0.785,  0.520,  1.765
  0.561, -0.243, -1.112, -1.588, -1.446, -0.650,  0.816,  2.209
  0.839, -0.218, -1.182, -1.635, -1.372, -0.250,  1.256,  3.544
coefficients,
Scanning probe coefficients [-4.249e-2, -2.082e-3, 8.760e-7, -1.787e-10], reading at trigger height 9835, rms error 0.061mm
