RepRapFirmware height map file v2 generated at 2024-03-22 16:50, min error -1.791, max error 3.280, mean -0.451, deviation 1.180
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,67.14,34.00,8,6
  0.121, -0.670, -1.298, -1.556, -1.572, -1.188, -0.352,  0.859
 -0.169, -1.070, -1.642, -1.791, -1.729, -1.204, -0.055,  1.106
 -0.008, -0.620, -1.408, -1.705, -1.609, -1.003,  0.137,  1.454
  0.141, -0.702, -1.408, -1.695, -1.549, -0.845,  0.553,  1.736
  0.503, -0.228, -1.155, -1.595, -1.472, -0.626,  0.734,  2.268
  0.853, -0.272, -1.170, -1.648, -1.354, -0.326,  1.309,  3.280
coefficients,
Scanning probe coefficients [2.091e-2, -2.121e-3, 8.578e-7, -1.657e-10], reading at trigger height 9812, rms error 0.061mm
