RepRapFirmware height map file v2 generated at 2024-04-29 16:13, min error -2.384, max error 3.711, mean -0.680, deviation 1.326
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.279, -0.553, -0.888, -1.174, -1.419, -1.644, -1.861, -2.027, -2.112, -2.183, -2.226, -2.226, -2.254, -2.254, -2.183, -2.084, -1.916, -1.724, -1.471, -1.187, -0.851, -0.472, -0.080,  0.289
 -0.472, -0.851, -1.149, -1.484, -1.765, -1.986, -2.154, -2.283, -2.312, -2.326, -2.355, -2.384, -2.384, -2.312, -2.226, -2.084, -1.889, -1.630, -1.328, -0.998, -0.577, -0.134,  0.269,  0.665
 -0.201, -0.415, -0.719, -0.998, -1.276, -1.537, -1.765, -1.986, -2.084, -2.183, -2.211, -2.226, -2.211, -2.154, -2.056, -1.889, -1.657, -1.366, -1.036, -0.695, -0.256,  0.197,  0.637,  1.087
 -0.004, -0.369, -0.635, -0.974, -1.328, -1.550, -1.738, -1.916, -2.027, -2.084, -2.126, -2.112, -2.084, -2.013, -1.889, -1.670, -1.419, -1.086, -0.695, -0.279,  0.217,  0.703,  1.173,  1.536
  0.411,  0.197, -0.058, -0.335, -0.659, -0.912, -1.199, -1.484, -1.657, -1.765, -1.833, -1.833, -1.833, -1.738, -1.603, -1.366, -1.086, -0.742, -0.312,  0.144,  0.617,  1.156,  1.661,  2.204
  0.816,  0.391,  0.092, -0.279, -0.635, -0.888, -1.123, -1.328, -1.537, -1.630, -1.670, -1.697, -1.630, -1.510, -1.353, -1.111, -0.778, -0.415,  0.028,  0.530,  1.095,  1.661,  2.224,  2.630
  1.351,  1.148,  0.816,  0.451,  0.123, -0.212, -0.553, -0.851, -1.061, -1.238, -1.302, -1.328, -1.302, -1.212, -0.998, -0.742, -0.437, -0.004,  0.461,  0.980,  1.552,  2.165,  2.775,  3.336
  1.854,  1.400,  1.051,  0.637,  0.238, -0.124, -0.392, -0.635, -0.863, -0.998, -1.086, -1.123, -1.061, -0.937, -0.671, -0.392, -0.004,  0.451,  0.962,  1.552,  2.165,  2.790,  3.361,  3.711
coefficients,
Scanning probe coefficients [3.689e-1, -1.136e-2, 9.539e-6, -2.745e-9], reading at trigger height 8727, rms error 0.394mm
