RepRapFirmware height map file v2 generated at 2024-04-29 16:11, min error -2.370, max error 3.683, mean -0.681, deviation 1.321
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.279, -0.545, -0.883, -1.160, -1.420, -1.648, -1.841, -2.009, -2.094, -2.137, -2.195, -2.238, -2.267, -2.238, -2.195, -2.066, -1.939, -1.744, -1.540, -1.250, -0.908, -0.545, -0.200,  0.160
 -0.463, -0.834, -1.160, -1.460, -1.772, -1.995, -2.109, -2.267, -2.296, -2.340, -2.370, -2.370, -2.340, -2.296, -2.209, -2.094, -1.869, -1.608, -1.302, -0.945, -0.568, -0.122,  0.307,  0.676
 -0.177, -0.416, -0.712, -0.995, -1.250, -1.540, -1.799, -1.995, -2.094, -2.137, -2.195, -2.209, -2.195, -2.137, -2.009, -1.869, -1.648, -1.341, -1.033, -0.688, -0.256,  0.202,  0.657,  1.093
  0.010, -0.358, -0.628, -0.970, -1.302, -1.527, -1.717, -1.911, -2.009, -2.094, -2.109, -2.109, -2.066, -1.995, -1.869, -1.703, -1.394, -1.071, -0.688, -0.245,  0.213,  0.705,  1.172,  1.523
  0.419,  0.213, -0.044, -0.336, -0.628, -0.908, -1.211, -1.487, -1.648, -1.744, -1.799, -1.841, -1.799, -1.744, -1.581, -1.341, -1.083, -0.736, -0.301,  0.139,  0.637,  1.154,  1.649,  2.201
  0.791,  0.378,  0.053, -0.301, -0.628, -0.908, -1.147, -1.341, -1.527, -1.676, -1.703, -1.703, -1.635, -1.527, -1.368, -1.122, -0.797, -0.405,  0.032,  0.559,  1.093,  1.657,  2.233,  2.615
  1.351,  1.093,  0.772,  0.429,  0.107, -0.256, -0.557, -0.858, -1.096, -1.250, -1.328, -1.368, -1.302, -1.211, -1.033, -0.773, -0.416, -0.012,  0.469,  0.985,  1.563,  2.174,  2.746,  3.332
  1.860,  1.393,  1.048,  0.637,  0.213, -0.099, -0.381, -0.652, -0.883, -1.033, -1.083, -1.122, -1.083, -0.920, -0.712, -0.405, -0.012,  0.469,  0.967,  1.539,  2.161,  2.778,  3.351,  3.683
coefficients,
Scanning probe coefficients [3.355e-1, -1.145e-2, 9.757e-6, -2.852e-9], reading at trigger height 8727, rms error 0.396mm
