RepRapFirmware height map file v2 generated at 2024-04-29 16:23, min error -2.352, max error 3.714, mean -0.653, deviation 1.328
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.254, -0.564, -0.877, -1.152, -1.436, -1.636, -1.855, -1.994, -2.079, -2.150, -2.179, -2.222, -2.251, -2.222, -2.150, -2.051, -1.883, -1.663, -1.410, -1.152, -0.791, -0.401, -0.022,  0.356
 -0.436, -0.828, -1.139, -1.436, -1.759, -1.980, -2.093, -2.222, -2.279, -2.294, -2.323, -2.323, -2.352, -2.279, -2.193, -2.051, -1.855, -1.569, -1.267, -0.914, -0.541, -0.098,  0.346,  0.720
 -0.175, -0.413, -0.683, -0.988, -1.267, -1.503, -1.731, -1.952, -2.051, -2.122, -2.179, -2.179, -2.150, -2.079, -1.994, -1.855, -1.623, -1.358, -1.000, -0.647, -0.220,  0.254,  0.701,  1.183
  0.011, -0.378, -0.635, -0.988, -1.319, -1.542, -1.759, -1.897, -2.022, -2.079, -2.093, -2.093, -2.079, -1.980, -1.855, -1.636, -1.384, -1.050, -0.647, -0.175,  0.274,  0.758,  1.226,  1.594
  0.417,  0.202, -0.065, -0.333, -0.623, -0.901, -1.203, -1.450, -1.636, -1.759, -1.786, -1.827, -1.786, -1.691, -1.542, -1.332, -1.050, -0.707, -0.276,  0.181,  0.673,  1.192,  1.717,  2.242
  0.805,  0.397,  0.086, -0.276, -0.623, -0.901, -1.113, -1.332, -1.529, -1.636, -1.691, -1.691, -1.623, -1.529, -1.319, -1.063, -0.767, -0.378,  0.064,  0.586,  1.105,  1.695,  2.255,  2.670
  1.327,  1.122,  0.805,  0.427,  0.107, -0.220, -0.541, -0.852, -1.063, -1.203, -1.319, -1.319, -1.293, -1.177, -0.988, -0.707, -0.378,  0.054,  0.517,  1.043,  1.610,  2.223,  2.802,  3.383
  1.873,  1.402,  1.078,  0.673,  0.212, -0.120, -0.378, -0.635, -0.852, -0.988, -1.050, -1.113, -1.050, -0.901, -0.683, -0.378,  0.032,  0.487,  1.016,  1.571,  2.190,  2.818,  3.390,  3.714
coefficients,
Scanning probe coefficients [3.328e-1, -1.137e-2, 9.639e-6, -2.800e-9], reading at trigger height 8727, rms error 0.401mm
