RepRapFirmware height map file v2 generated at 2024-04-29 16:08, min error -2.408, max error 3.676, mean -0.735, deviation 1.325
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.303, -0.565, -0.872, -1.206, -1.488, -1.699, -1.916, -2.054, -2.152, -2.222, -2.279, -2.308, -2.322, -2.279, -2.251, -2.124, -1.957, -1.753, -1.540, -1.244, -0.872, -0.507, -0.138,  0.231
 -0.507, -0.897, -1.218, -1.514, -1.834, -2.026, -2.208, -2.308, -2.351, -2.379, -2.408, -2.379, -2.379, -2.322, -2.251, -2.124, -1.916, -1.646, -1.359, -1.031, -0.646, -0.193,  0.252,  0.617
 -0.226, -0.450, -0.729, -1.031, -1.307, -1.580, -1.821, -2.026, -2.152, -2.208, -2.251, -2.251, -2.222, -2.208, -2.082, -1.957, -1.726, -1.449, -1.093, -0.753, -0.326,  0.107,  0.569,  1.022
 -0.095, -0.461, -0.729, -1.068, -1.371, -1.606, -1.821, -1.985, -2.082, -2.152, -2.180, -2.180, -2.124, -2.026, -1.930, -1.726, -1.462, -1.118, -0.705, -0.292,  0.159,  0.665,  1.126,  1.498
  0.323,  0.149, -0.116, -0.382, -0.705, -0.958, -1.269, -1.540, -1.726, -1.821, -1.889, -1.889, -1.861, -1.793, -1.659, -1.423, -1.130, -0.788, -0.371,  0.086,  0.579,  1.092,  1.608,  2.142
  0.712,  0.303, -0.041, -0.371, -0.705, -0.982, -1.218, -1.449, -1.606, -1.726, -1.766, -1.766, -1.726, -1.580, -1.397, -1.155, -0.836, -0.450,  0.002,  0.501,  1.048,  1.608,  2.188,  2.581
  1.271,  1.074,  0.768,  0.393,  0.055, -0.292, -0.611, -0.945, -1.130, -1.307, -1.397, -1.423, -1.371, -1.269, -1.068, -0.765, -0.461, -0.041,  0.413,  0.942,  1.514,  2.123,  2.723,  3.300
  1.817,  1.329,  0.986,  0.550,  0.159, -0.171, -0.461, -0.705, -0.945, -1.093, -1.155, -1.206, -1.155, -1.031, -0.753, -0.450, -0.073,  0.393,  0.924,  1.475,  2.123,  2.733,  3.334,  3.676
coefficients,
Scanning probe coefficients [3.482e-1, -1.123e-2, 9.319e-6, -2.642e-9], reading at trigger height 8737, rms error 0.396mm
