RepRapFirmware height map file v2 generated at 2024-04-29 16:16, min error -2.350, max error 3.729, mean -0.663, deviation 1.332
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.249, -0.560, -0.873, -1.161, -1.433, -1.634, -1.852, -1.992, -2.091, -2.119, -2.177, -2.191, -2.249, -2.220, -2.148, -2.048, -1.894, -1.715, -1.473, -1.238, -0.897, -0.536, -0.160,  0.207
 -0.432, -0.873, -1.174, -1.473, -1.756, -2.020, -2.148, -2.249, -2.292, -2.321, -2.350, -2.350, -2.321, -2.278, -2.191, -2.048, -1.852, -1.593, -1.315, -0.935, -0.560, -0.093,  0.351,  0.707
 -0.193, -0.455, -0.727, -0.997, -1.290, -1.540, -1.783, -1.992, -2.119, -2.177, -2.191, -2.220, -2.191, -2.119, -2.048, -1.880, -1.634, -1.355, -1.022, -0.655, -0.238,  0.217,  0.707,  1.154
 -0.006, -0.351, -0.631, -0.984, -1.290, -1.540, -1.729, -1.922, -2.020, -2.091, -2.119, -2.091, -2.077, -1.992, -1.852, -1.661, -1.407, -1.047, -0.679, -0.238,  0.259,  0.726,  1.198,  1.577
  0.422,  0.186, -0.061, -0.351, -0.631, -0.935, -1.225, -1.473, -1.634, -1.756, -1.852, -1.852, -1.797, -1.701, -1.566, -1.355, -1.047, -0.679, -0.272,  0.186,  0.659,  1.189,  1.709,  2.243
  0.820,  0.402,  0.069, -0.272, -0.619, -0.848, -1.110, -1.328, -1.526, -1.634, -1.688, -1.688, -1.634, -1.500, -1.328, -1.072, -0.763, -0.374,  0.069,  0.571,  1.128,  1.686,  2.262,  2.667
  1.367,  1.128,  0.820,  0.453,  0.133, -0.215, -0.536, -0.848, -1.072, -1.225, -1.315, -1.328, -1.290, -1.174, -0.997, -0.727, -0.397,  0.015,  0.502,  1.022,  1.593,  2.197,  2.789,  3.365
  1.894,  1.441,  1.084,  0.678,  0.280, -0.093, -0.374, -0.595, -0.824, -0.984, -1.072, -1.085, -1.047, -0.897, -0.655, -0.351,  0.037,  0.492,  1.022,  1.577,  2.204,  2.815,  3.383,  3.729
coefficients,
Scanning probe coefficients [3.740e-1, -1.146e-2, 9.690e-6, -2.803e-9], reading at trigger height 8723, rms error 0.395mm
