RepRapFirmware height map file v2 generated at 2024-04-29 16:31, min error -2.308, max error 3.725, mean -0.636, deviation 1.328
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.255, -0.553, -0.865, -1.152, -1.424, -1.637, -1.814, -1.994, -2.036, -2.107, -2.107, -2.193, -2.207, -2.193, -2.136, -2.008, -1.841, -1.650, -1.424, -1.127, -0.780, -0.391, -0.023,  0.365
 -0.426, -0.865, -1.152, -1.490, -1.745, -1.966, -2.107, -2.236, -2.265, -2.308, -2.308, -2.294, -2.308, -2.265, -2.207, -2.065, -1.841, -1.583, -1.280, -0.927, -0.507, -0.078,  0.345,  0.747
 -0.188, -0.426, -0.720, -1.001, -1.255, -1.516, -1.773, -1.938, -2.036, -2.107, -2.193, -2.193, -2.164, -2.107, -1.994, -1.841, -1.610, -1.332, -1.001, -0.612, -0.188,  0.263,  0.747,  1.199
  0.074, -0.311, -0.612, -0.951, -1.255, -1.516, -1.704, -1.841, -1.966, -2.036, -2.065, -2.065, -2.008, -1.938, -1.814, -1.610, -1.332, -1.001, -0.612, -0.177,  0.293,  0.776,  1.241,  1.616
  0.505,  0.273, -0.002, -0.289, -0.589, -0.865, -1.152, -1.424, -1.583, -1.704, -1.773, -1.800, -1.773, -1.704, -1.543, -1.332, -1.014, -0.672, -0.255,  0.221,  0.709,  1.233,  1.739,  2.260
  0.776,  0.415,  0.095, -0.210, -0.589, -0.865, -1.127, -1.345, -1.490, -1.610, -1.677, -1.650, -1.610, -1.463, -1.306, -1.039, -0.720, -0.345,  0.116,  0.613,  1.155,  1.739,  2.292,  2.675
  1.317,  1.129,  0.794,  0.415,  0.116, -0.233, -0.553, -0.865, -1.089, -1.216, -1.306, -1.306, -1.280, -1.152, -0.976, -0.696, -0.345,  0.074,  0.525,  1.050,  1.639,  2.235,  2.828,  3.397
  1.864,  1.409,  1.068,  0.642,  0.242, -0.100, -0.368, -0.612, -0.829, -0.976, -1.064, -1.089, -1.014, -0.914, -0.648, -0.334,  0.041,  0.505,  1.050,  1.585,  2.215,  2.838,  3.412,  3.725
coefficients,
Scanning probe coefficients [3.454e-1, -1.139e-2, 9.620e-6, -2.782e-9], reading at trigger height 8727, rms error 0.400mm
