RepRapFirmware height map file v2 generated at 2024-04-05 16:58, min error -2.464, max error 1.305, mean -1.460, deviation 0.905
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.028, -0.358, -0.684, -0.989, -1.251, -1.460, -1.710, -1.894, -2.023, -2.090, -2.150, -2.190, -2.219, -2.226, -2.226, -2.190, -2.122, -1.953, -1.808, -1.634, -1.396, -1.106, -0.816, -0.470
 -0.274, -0.696, -1.015, -1.326, -1.627, -1.856, -2.058, -2.183, -2.277, -2.328, -2.372, -2.405, -2.446, -2.438, -2.412, -2.342, -2.226, -2.065, -1.832, -1.617, -1.351, -1.024, -0.690, -0.419
 -0.200, -0.464, -0.758, -1.051, -1.332, -1.581, -1.880, -2.090, -2.215, -2.302, -2.353, -2.386, -2.405, -2.420, -2.412, -2.353, -2.247, -2.083, -1.829, -1.604, -1.332, -1.009, -0.670, -0.262
 -0.142, -0.527, -0.824, -1.149, -1.467, -1.714, -1.967, -2.140, -2.251, -2.342, -2.386, -2.420, -2.449, -2.449, -2.420, -2.328, -2.193, -1.942, -1.704, -1.428, -1.115, -0.784, -0.427, -0.082
  0.092, -0.155, -0.459, -0.750, -1.058, -1.332, -1.617, -1.949, -2.122, -2.240, -2.320, -2.372, -2.397, -2.394, -2.346, -2.258, -2.125, -1.929, -1.697, -1.345, -1.024, -0.670, -0.298,  0.183
  0.322, -0.100, -0.464, -0.830, -1.213, -1.571, -1.815, -2.033, -2.208, -2.328, -2.379, -2.420, -2.438, -2.420, -2.353, -2.233, -2.072, -1.791, -1.525, -1.207, -0.836, -0.421,  0.035,  0.481
  0.663,  0.364, -0.016, -0.413, -0.775, -1.130, -1.460, -1.798, -2.097, -2.247, -2.346, -2.412, -2.405, -2.386, -2.320, -2.193, -2.023, -1.784, -1.509, -1.112, -0.716, -0.244,  0.266,  0.881
  1.030,  0.540,  0.080, -0.390, -0.974, -1.345, -1.657, -1.925, -2.140, -2.291, -2.405, -2.457, -2.464, -2.397, -2.269, -2.115, -1.822, -1.525, -1.192, -0.816, -0.334,  0.190,  0.788,  1.305
coefficients,
Scanning probe coefficients [2.435e-1, -2.565e-3, 7.387e-7, -7.528e-11], reading at trigger height 9739, rms error 0.226mm
