RepRapFirmware height map file v2 generated at 2024-04-05 17:01, min error -2.466, max error 1.294, mean -1.462, deviation 0.906
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.021, -0.356, -0.689, -0.988, -1.250, -1.460, -1.714, -1.895, -2.020, -2.091, -2.159, -2.195, -2.227, -2.235, -2.220, -2.188, -2.120, -1.954, -1.802, -1.627, -1.393, -1.099, -0.809, -0.471
 -0.288, -0.714, -1.030, -1.339, -1.634, -1.871, -2.066, -2.195, -2.286, -2.337, -2.374, -2.407, -2.433, -2.440, -2.407, -2.337, -2.227, -2.059, -1.833, -1.614, -1.339, -1.021, -0.689, -0.414
 -0.213, -0.476, -0.783, -1.066, -1.345, -1.591, -1.881, -2.095, -2.220, -2.311, -2.363, -2.400, -2.414, -2.425, -2.407, -2.355, -2.242, -2.084, -1.826, -1.604, -1.339, -1.015, -0.669, -0.260
 -0.147, -0.533, -0.823, -1.151, -1.473, -1.721, -1.971, -2.137, -2.260, -2.348, -2.392, -2.425, -2.444, -2.440, -2.418, -2.322, -2.195, -1.943, -1.697, -1.428, -1.115, -0.783, -0.420, -0.078
  0.075, -0.165, -0.471, -0.760, -1.063, -1.339, -1.614, -1.947, -2.127, -2.246, -2.329, -2.388, -2.407, -2.407, -2.363, -2.267, -2.127, -1.930, -1.697, -1.348, -1.024, -0.663, -0.301,  0.186
  0.318, -0.105, -0.468, -0.843, -1.216, -1.568, -1.819, -2.042, -2.217, -2.337, -2.388, -2.418, -2.440, -2.414, -2.348, -2.235, -2.077, -1.792, -1.519, -1.201, -0.835, -0.412,  0.044,  0.488
  0.660,  0.360, -0.019, -0.414, -0.783, -1.136, -1.460, -1.792, -2.095, -2.242, -2.340, -2.414, -2.407, -2.381, -2.315, -2.188, -2.010, -1.778, -1.502, -1.099, -0.697, -0.229,  0.293,  0.901
  1.028,  0.537,  0.071, -0.396, -0.982, -1.354, -1.661, -1.923, -2.145, -2.296, -2.407, -2.466, -2.459, -2.400, -2.271, -2.102, -1.819, -1.522, -1.191, -0.809, -0.338,  0.190,  0.777,  1.294
coefficients,
Scanning probe coefficients [1.224e-1, -2.500e-3, 7.304e-7, -7.587e-11], reading at trigger height 9784, rms error 0.220mm
