RepRapFirmware height map file v2 generated at 2024-04-05 16:51, min error -2.516, max error 1.288, mean -1.499, deviation 0.916
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.123, -0.400, -0.728, -1.021, -1.295, -1.522, -1.736, -1.911, -2.052, -2.121, -2.180, -2.239, -2.269, -2.276, -2.276, -2.224, -2.146, -2.019, -1.869, -1.691, -1.455, -1.158, -0.858, -0.496
 -0.245, -0.734, -1.058, -1.369, -1.688, -1.926, -2.088, -2.217, -2.310, -2.374, -2.416, -2.462, -2.489, -2.497, -2.454, -2.382, -2.258, -2.088, -1.901, -1.691, -1.415, -1.101, -0.763, -0.443
 -0.188, -0.427, -0.810, -1.101, -1.389, -1.650, -1.883, -2.103, -2.239, -2.337, -2.401, -2.443, -2.470, -2.474, -2.447, -2.390, -2.276, -2.110, -1.894, -1.674, -1.392, -1.080, -0.734, -0.274
 -0.129, -0.560, -0.873, -1.208, -1.522, -1.771, -1.987, -2.158, -2.284, -2.390, -2.435, -2.481, -2.501, -2.501, -2.462, -2.367, -2.217, -2.026, -1.778, -1.501, -1.202, -0.858, -0.400, -0.116
  0.092, -0.124, -0.507, -0.804, -1.108, -1.392, -1.688, -1.958, -2.154, -2.269, -2.367, -2.420, -2.454, -2.447, -2.393, -2.295, -2.146, -1.944, -1.698, -1.422, -1.101, -0.740, -0.356,  0.168
  0.348, -0.134, -0.509, -0.899, -1.279, -1.555, -1.820, -2.044, -2.239, -2.367, -2.447, -2.481, -2.497, -2.470, -2.393, -2.269, -2.103, -1.876, -1.609, -1.292, -0.927, -0.507,  0.063,  0.465
  0.678,  0.395,  0.024, -0.476, -0.852, -1.212, -1.545, -1.876, -2.121, -2.276, -2.390, -2.462, -2.470, -2.447, -2.355, -2.217, -2.026, -1.785, -1.498, -1.180, -0.784, -0.300,  0.208,  0.874
  1.037,  0.500,  0.017, -0.449, -0.927, -1.324, -1.640, -1.919, -2.158, -2.355, -2.462, -2.516, -2.508, -2.443, -2.303, -2.121, -1.894, -1.596, -1.269, -0.893, -0.419,  0.246,  0.851,  1.288
coefficients,
Scanning probe coefficients [1.159e-1, -2.541e-3, 7.802e-7, -8.565e-11], reading at trigger height 9777, rms error 0.203mm
