Range
0.193, 0.053, 0.064, 0.062, 0.066, 0.086, 0.067, 0.059, 0.057, 0.063, 0.072, 0.084, 0.099, 0.100, 0.106, 0.093, 0.095, 0.138, 0.157, 0.161, 0.183, 0.197, 0.202, 0.184, 
0.055, 0.132, 0.087, 0.096, 0.106, 0.096, 0.062, 0.072, 0.068, 0.084, 0.086, 0.094, 0.098, 0.100, 0.092, 0.094, 0.098, 0.100, 0.157, 0.160, 0.178, 0.196, 0.214, 0.181, 
0.057, 0.096, 0.065, 0.079, 0.074, 0.100, 0.098, 0.053, 0.055, 0.069, 0.086, 0.091, 0.106, 0.098, 0.104, 0.102, 0.099, 0.108, 0.167, 0.174, 0.186, 0.187, 0.203, 0.167, 
0.043, 0.111, 0.101, 0.113, 0.096, 0.093, 0.052, 0.052, 0.067, 0.078, 0.087, 0.106, 0.101, 0.113, 0.100, 0.098, 0.090, 0.142, 0.170, 0.176, 0.194, 0.186, 0.226, 0.191, 
0.044, 0.096, 0.069, 0.070, 0.065, 0.078, 0.097, 0.058, 0.059, 0.067, 0.077, 0.078, 0.087, 0.098, 0.112, 0.101, 0.100, 0.102, 0.114, 0.192, 0.203, 0.207, 0.206, 0.169, 
0.047, 0.122, 0.117, 0.136, 0.113, 0.041, 0.058, 0.058, 0.067, 0.058, 0.079, 0.100, 0.092, 0.104, 0.098, 0.108, 0.143, 0.166, 0.184, 0.196, 0.218, 0.230, 0.164, 0.201, 
0.046, 0.108, 0.142, 0.104, 0.122, 0.125, 0.124, 0.120, 0.058, 0.058, 0.072, 0.072, 0.087, 0.103, 0.090, 0.101, 0.117, 0.101, 0.119, 0.207, 0.227, 0.243, 0.261, 0.199, 
0.054, 0.121, 0.134, 0.141, 0.076, 0.094, 0.081, 0.081, 0.068, 0.080, 0.106, 0.100, 0.086, 0.076, 0.072, 0.078, 0.140, 0.153, 0.176, 0.187, 0.197, 0.278, 0.235, 0.209, 
