RepRapFirmware height map file v2 generated at 2024-04-05 16:54, min error -2.488, max error 1.290, mean -1.485, deviation 0.904
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.052, -0.384, -0.714, -1.004, -1.275, -1.499, -1.705, -1.892, -2.028, -2.103, -2.169, -2.221, -2.254, -2.265, -2.247, -2.199, -2.125, -1.992, -1.850, -1.674, -1.440, -1.143, -0.857, -0.473
 -0.260, -0.749, -1.068, -1.378, -1.691, -1.910, -2.078, -2.206, -2.291, -2.355, -2.396, -2.430, -2.469, -2.461, -2.423, -2.351, -2.228, -2.053, -1.868, -1.657, -1.388, -1.062, -0.735, -0.416
 -0.193, -0.490, -0.804, -1.096, -1.372, -1.627, -1.861, -2.093, -2.232, -2.325, -2.396, -2.430, -2.457, -2.457, -2.442, -2.370, -2.254, -2.093, -1.878, -1.657, -1.385, -1.068, -0.726, -0.255
 -0.124, -0.556, -0.872, -1.199, -1.526, -1.770, -1.977, -2.144, -2.273, -2.370, -2.423, -2.461, -2.484, -2.484, -2.450, -2.344, -2.195, -1.995, -1.756, -1.480, -1.171, -0.831, -0.473, -0.089
  0.089, -0.188, -0.493, -0.781, -1.090, -1.372, -1.667, -1.928, -2.125, -2.254, -2.351, -2.404, -2.430, -2.415, -2.377, -2.273, -2.122, -1.924, -1.684, -1.404, -1.078, -0.720, -0.352,  0.193
  0.343, -0.129, -0.512, -0.893, -1.269, -1.549, -1.805, -2.028, -2.221, -2.351, -2.415, -2.457, -2.469, -2.434, -2.362, -2.247, -2.074, -1.850, -1.566, -1.266, -0.893, -0.484, -0.030,  0.465
  0.665,  0.411, -0.059, -0.454, -0.825, -1.183, -1.516, -1.843, -2.085, -2.247, -2.355, -2.434, -2.442, -2.408, -2.329, -2.206, -2.010, -1.777, -1.486, -1.164, -0.781, -0.310,  0.200,  0.882
  1.049,  0.485,  0.017, -0.452, -0.926, -1.313, -1.627, -1.903, -2.136, -2.299, -2.434, -2.488, -2.484, -2.408, -2.276, -2.100, -1.868, -1.573, -1.237, -0.857, -0.390,  0.134,  0.882,  1.290
coefficients,
Scanning probe coefficients [1.293e-1, -2.524e-3, 7.764e-7, -8.572e-11], reading at trigger height 9774, rms error 0.206mm
