RepRapFirmware height map file v2 generated at 2024-04-05 16:37, min error -2.513, max error 1.162, mean -1.528, deviation 0.899
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.015, -0.364, -0.707, -0.999, -1.274, -1.546, -1.748, -1.936, -2.062, -2.143, -2.200, -2.244, -2.284, -2.302, -2.287, -2.262, -2.193, -2.037, -1.898, -1.724, -1.493, -1.218, -0.934, -0.614
 -0.267, -0.741, -1.047, -1.372, -1.674, -1.905, -2.076, -2.237, -2.327, -2.382, -2.423, -2.460, -2.486, -2.494, -2.475, -2.405, -2.295, -2.143, -1.915, -1.714, -1.445, -1.138, -0.812, -0.551
 -0.211, -0.475, -0.792, -1.080, -1.356, -1.614, -1.922, -2.133, -2.262, -2.353, -2.416, -2.449, -2.475, -2.486, -2.475, -2.423, -2.327, -2.168, -1.915, -1.701, -1.445, -1.138, -0.801, -0.393
 -0.158, -0.551, -0.867, -1.196, -1.513, -1.755, -2.019, -2.179, -2.302, -2.405, -2.449, -2.483, -2.509, -2.509, -2.483, -2.405, -2.269, -2.083, -1.795, -1.529, -1.233, -0.914, -0.551, -0.234
  0.069, -0.183, -0.489, -0.778, -1.083, -1.365, -1.651, -1.981, -2.168, -2.287, -2.371, -2.423, -2.460, -2.460, -2.423, -2.338, -2.211, -2.019, -1.731, -1.461, -1.159, -0.806, -0.438,  0.026
  0.301, -0.131, -0.513, -0.887, -1.261, -1.552, -1.863, -2.086, -2.269, -2.382, -2.442, -2.483, -2.501, -2.483, -2.408, -2.306, -2.150, -1.874, -1.614, -1.305, -0.955, -0.546, -0.101,  0.326
  0.641,  0.330, -0.057, -0.451, -0.826, -1.184, -1.513, -1.912, -2.143, -2.287, -2.405, -2.468, -2.468, -2.449, -2.382, -2.262, -2.086, -1.867, -1.605, -1.212, -0.832, -0.364,  0.130,  0.735
  0.995,  0.503,  0.009, -0.462, -0.928, -1.407, -1.708, -1.977, -2.193, -2.353, -2.457, -2.513, -2.513, -2.457, -2.327, -2.168, -1.891, -1.605, -1.290, -0.917, -0.456,  0.064,  0.647,  1.162
coefficients,
Scanning probe coefficients [1.258e-1, -2.489e-3, 7.281e-7, -7.579e-11], reading at trigger height 9790, rms error 0.226mm
