RepRapFirmware height map file v2 generated at 2024-04-05 16:44, min error -2.514, max error 1.213, mean -1.519, deviation 0.895
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
 -0.070, -0.396, -0.725, -1.022, -1.294, -1.505, -1.706, -1.910, -2.049, -2.134, -2.198, -2.238, -2.267, -2.281, -2.274, -2.238, -2.166, -2.049, -1.903, -1.736, -1.450, -1.164, -0.877, -0.569
 -0.300, -0.711, -1.037, -1.354, -1.726, -1.944, -2.098, -2.231, -2.318, -2.376, -2.413, -2.461, -2.480, -2.487, -2.461, -2.376, -2.249, -2.081, -1.910, -1.696, -1.427, -1.121, -0.790, -0.504
 -0.228, -0.504, -0.816, -1.106, -1.383, -1.633, -1.872, -2.105, -2.249, -2.358, -2.421, -2.454, -2.473, -2.487, -2.473, -2.402, -2.292, -2.141, -1.941, -1.729, -1.466, -1.079, -0.745, -0.349
 -0.162, -0.536, -0.839, -1.251, -1.563, -1.807, -2.007, -2.173, -2.292, -2.387, -2.435, -2.473, -2.491, -2.499, -2.480, -2.362, -2.216, -2.024, -1.790, -1.518, -1.216, -0.898, -0.536, -0.184
  0.054, -0.205, -0.517, -0.799, -1.106, -1.383, -1.672, -1.944, -2.130, -2.274, -2.369, -2.428, -2.447, -2.447, -2.402, -2.310, -2.180, -1.982, -1.743, -1.482, -1.173, -0.731, -0.362,  0.089
  0.310, -0.109, -0.569, -0.959, -1.326, -1.590, -1.838, -2.063, -2.249, -2.376, -2.435, -2.473, -2.487, -2.465, -2.384, -2.267, -2.091, -1.872, -1.613, -1.301, -0.947, -0.536, -0.092,  0.376
  0.641,  0.308, -0.075, -0.468, -0.845, -1.201, -1.524, -1.855, -2.105, -2.263, -2.402, -2.465, -2.461, -2.435, -2.369, -2.238, -2.056, -1.831, -1.557, -1.244, -0.865, -0.415,  0.217,  0.797
  1.008,  0.541, -0.053, -0.528, -0.995, -1.367, -1.679, -1.951, -2.173, -2.332, -2.439, -2.499, -2.514, -2.428, -2.292, -2.123, -1.896, -1.603, -1.272, -0.906, -0.450,  0.077,  0.660,  1.213
coefficients,
Scanning probe coefficients [1.971e-1, -2.532e-3, 7.323e-7, -7.490e-11], reading at trigger height 9763, rms error 0.224mm
