RepRapFirmware height map file v2 generated at 2024-03-22 16:04, min error -1.747, max error 3.354, mean -0.746, deviation 1.079
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,67.14,34.00,8,6
 -0.274, -0.857, -1.370, -1.535, -1.512, -1.282, -0.645,  0.413
 -0.532, -1.206, -1.494, -1.570, -1.542, -1.206, -0.468,  0.678
 -0.663, -1.052, -1.441, -1.588, -1.517, -1.219, -0.456,  1.062
 -0.620, -1.181, -1.512, -1.653, -1.578, -1.163, -0.208,  1.556
 -0.307, -0.959, -1.418, -1.666, -1.590, -1.158, -0.100,  2.492
 -0.221, -1.092, -1.560, -1.747, -1.623, -1.029,  0.441,  3.354
coefficients,
Scanning probe coefficients [3.674e-1, -2.526e-3, 1.711e-9, 8.439e-16], reading at trigger height 9440, rms error 0.334mm
