RepRapFirmware height map file v2 generated at 2024-03-22 16:28, min error -1.757, max error 3.367, mean -0.747, deviation 1.081
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,67.14,34.00,8,6
 -0.223, -0.841, -1.399, -1.539, -1.513, -1.303, -0.659,  0.425
 -0.496, -1.204, -1.489, -1.567, -1.549, -1.245, -0.459,  0.700
 -0.618, -1.017, -1.453, -1.586, -1.513, -1.240, -0.475,  1.026
 -0.584, -1.181, -1.521, -1.658, -1.575, -1.204, -0.161,  1.547
 -0.278, -0.926, -1.464, -1.676, -1.593, -1.181, -0.119,  2.417
 -0.192, -1.100, -1.575, -1.757, -1.630, -1.090,  0.505,  3.367
coefficients,
Scanning probe coefficients [4.152e-1, -2.594e-3, 2.390e-9, 2.277e-16], reading at trigger height 9403, rms error 0.334mm
