RepRapFirmware height map file v2 generated at 2024-03-22 17:26, min error -1.795, max error 3.319, mean -0.631, deviation 1.062
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.117, -0.109, -0.387, -0.573, -0.764, -0.989, -1.152, -1.388, -1.480, -1.531, -1.548, -1.567, -1.584, -1.584, -1.525, -1.464, -1.304, -1.134, -0.846, -0.626, -0.230,  0.069,  0.492,  0.751
 -0.370, -0.634, -0.813, -1.099, -1.310, -1.548, -1.653, -1.764, -1.781, -1.788, -1.795, -1.781, -1.771, -1.730, -1.600, -1.477, -1.188, -0.935, -0.567, -0.278,  0.032,  0.521,  0.837,  1.130
 -0.180, -0.164, -0.460, -0.650, -0.918, -1.116, -1.359, -1.531, -1.623, -1.717, -1.740, -1.734, -1.707, -1.656, -1.607, -1.435, -1.245, -1.043, -0.645, -0.372,  0.097,  0.437,  0.920,  1.197
 -0.255, -0.480, -0.668, -0.957, -1.182, -1.344, -1.544, -1.636, -1.734, -1.771, -1.771, -1.747, -1.686, -1.623, -1.470, -1.300, -1.096, -0.676, -0.349,  0.153,  0.492,  1.001,  1.309,  1.481
  0.002, -0.068, -0.218, -0.372, -0.645, -0.840, -1.125, -1.331, -1.525, -1.600, -1.646, -1.660, -1.636, -1.548, -1.457, -1.230, -1.029, -0.632, -0.320,  0.194,  0.532,  0.894,  1.373,  1.670
  0.089, -0.087, -0.370, -0.590, -0.935, -1.111, -1.359, -1.515, -1.646, -1.710, -1.710, -1.683, -1.640, -1.499, -1.359, -1.055, -0.807, -0.332,  0.011,  0.562,  0.950,  1.313,  1.826,  1.982
  0.489,  0.374,  0.139, -0.166, -0.409, -0.614, -0.935, -1.173, -1.435, -1.531, -1.600, -1.617, -1.554, -1.477, -1.273, -1.064, -0.807, -0.360,  0.007,  0.550,  0.951,  1.505,  1.856,  2.518
  0.629,  0.420,  0.028, -0.257, -0.681, -0.918, -1.188, -1.372, -1.509, -1.636, -1.670, -1.630, -1.554, -1.344, -1.116, -0.732, -0.404, -0.031,  0.565,  0.959,  1.560,  1.907,  2.765,  3.319
coefficients,
Scanning probe coefficients [1.227e-2, -2.110e-3, 8.503e-7, -1.632e-10], reading at trigger height 9819, rms error 0.065mm
