RepRapFirmware height map file v2 generated at 2024-03-22 17:41, min error -1.818, max error 3.638, mean -0.646, deviation 1.063
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.054, -0.126, -0.363, -0.605, -0.801, -1.048, -1.189, -1.325, -1.491, -1.523, -1.561, -1.581, -1.604, -1.591, -1.529, -1.468, -1.368, -1.132, -0.946, -0.623, -0.353,  0.082,  0.363,  0.738
 -0.463, -0.623, -0.907, -1.080, -1.396, -1.558, -1.643, -1.747, -1.791, -1.818, -1.801, -1.794, -1.777, -1.720, -1.630, -1.434, -1.236, -0.994, -0.618, -0.349,  0.119,  0.447,  0.882,  1.028
 -0.194, -0.305, -0.415, -0.695, -0.877, -1.147, -1.315, -1.561, -1.650, -1.736, -1.753, -1.760, -1.723, -1.690, -1.607, -1.494, -1.224, -1.014, -0.610, -0.330, -0.043,  0.457,  0.793,  1.223
 -0.346, -0.505, -0.641, -0.932, -1.168, -1.405, -1.529, -1.683, -1.736, -1.791, -1.784, -1.753, -1.713, -1.653, -1.507, -1.352, -1.014, -0.737, -0.261,  0.072,  0.593,  0.918,  1.366,  1.408
 -0.039, -0.018, -0.236, -0.394, -0.605, -0.869, -1.065, -1.374, -1.500, -1.614, -1.660, -1.660, -1.637, -1.552, -1.449, -1.303, -1.000, -0.737, -0.277,  0.062,  0.576,  0.927,  1.382,  1.679
  0.090, -0.156, -0.353, -0.687, -0.907, -1.162, -1.340, -1.545, -1.637, -1.700, -1.723, -1.700, -1.620, -1.529, -1.309, -1.100, -0.732, -0.413, -0.066,  0.482,  0.841,  1.402,  1.690,  1.999
  0.439,  0.406,  0.129, -0.132, -0.429, -0.674, -0.966, -1.218, -1.383, -1.545, -1.604, -1.620, -1.574, -1.462, -1.331, -1.040, -0.750, -0.309,  0.044,  0.408,  0.982,  1.356,  1.875,  2.323
  0.656,  0.317,  0.086, -0.358, -0.646, -0.888, -1.168, -1.337, -1.545, -1.627, -1.676, -1.650, -1.523, -1.380, -1.171, -0.782, -0.480,  0.078,  0.474,  1.071,  1.455,  1.960,  2.850,  3.638
coefficients,
Scanning probe coefficients [-3.134e-2, -2.034e-3, 8.340e-7, -1.681e-10], reading at trigger height 9852, rms error 0.061mm
