RepRapFirmware height map file v2 generated at 2024-03-22 17:29, min error -1.813, max error 3.333, mean -0.645, deviation 1.066
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,20.43,24.28,24,8
  0.091, -0.133, -0.323, -0.602, -0.774, -1.014, -1.174, -1.408, -1.500, -1.535, -1.564, -1.581, -1.603, -1.590, -1.535, -1.475, -1.309, -1.147, -0.863, -0.640, -0.254,  0.055,  0.352,  0.733
 -0.385, -0.663, -0.825, -1.112, -1.325, -1.558, -1.652, -1.766, -1.800, -1.813, -1.800, -1.800, -1.789, -1.749, -1.613, -1.497, -1.210, -0.966, -0.591, -0.307,  0.159,  0.498,  0.806,  1.098
 -0.204, -0.243, -0.496, -0.676, -0.952, -1.141, -1.300, -1.558, -1.636, -1.729, -1.759, -1.749, -1.726, -1.679, -1.613, -1.513, -1.252, -1.046, -0.661, -0.363,  0.091,  0.424,  0.914,  1.199
 -0.286, -0.519, -0.676, -0.977, -1.189, -1.424, -1.551, -1.656, -1.752, -1.783, -1.776, -1.766, -1.702, -1.649, -1.490, -1.325, -0.997, -0.700, -0.389,  0.103,  0.457,  0.979,  1.270,  1.473
 -0.047, -0.043, -0.207, -0.401, -0.674, -0.860, -1.147, -1.352, -1.542, -1.613, -1.652, -1.666, -1.643, -1.564, -1.462, -1.243, -1.034, -0.632, -0.323,  0.012,  0.543,  0.902,  1.377,  1.669
  0.061, -0.211, -0.389, -0.597, -0.946, -1.118, -1.368, -1.519, -1.656, -1.705, -1.726, -1.696, -1.613, -1.513, -1.374, -1.077, -0.841, -0.363, -0.022,  0.543,  0.925,  1.437,  1.788,  2.017
  0.489,  0.391,  0.087, -0.066, -0.435, -0.640, -0.952, -1.201, -1.440, -1.535, -1.610, -1.613, -1.558, -1.478, -1.349, -1.066, -0.798, -0.352,  0.018,  0.567,  0.957,  1.532,  1.857,  2.540
  0.604,  0.400,  0.018, -0.263, -0.692, -0.932, -1.195, -1.374, -1.558, -1.643, -1.682, -1.649, -1.574, -1.365, -1.141, -0.769, -0.435,  0.117,  0.519,  0.916,  1.513,  1.874,  2.880,  3.333
coefficients,
Scanning probe coefficients [-5.336e-3, -2.079e-3, 8.274e-7, -1.572e-10], reading at trigger height 9832, rms error 0.061mm
