RepRapFirmware height map file v2 generated at 2024-04-09 15:41, min error -2.347, max error 1.547, mean -0.925, deviation 1.050
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.050, -0.846, -1.700, -1.932, -1.933, -0.992, -0.063
 -0.201, -1.306, -2.084, -1.661, -2.037, -1.089,  0.281
  0.162, -0.869, -1.872, -2.347, -1.845, -0.715,  0.480
  0.410, -0.784, -1.992, -2.240, -1.784, -0.533,  1.060
  0.786, -0.360, -1.788, -2.166, -1.668, -0.341,  1.547
coefficients,
