RepRapFirmware height map file v2 generated at 2024-04-09 15:14, min error -2.353, max error 1.502, mean -0.949, deviation 1.053
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.056, -0.840, -1.727, -1.953, -1.953, -1.028, -0.101
 -0.226, -1.302, -2.085, -1.899, -2.077, -1.132,  0.239
  0.172, -0.885, -1.889, -2.353, -1.871, -0.727,  0.455
  0.408, -0.778, -1.997, -2.262, -1.815, -0.574,  1.021
  0.789, -0.371, -1.806, -2.165, -1.676, -0.349,  1.502
coefficients,
