RepRapFirmware height map file v2 generated at 2024-04-09 15:36, min error -2.336, max error 1.553, mean -0.930, deviation 1.067
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.069, -0.842, -1.682, -1.909, -1.918, -0.993, -0.054
 -0.195, -1.293, -2.074, -2.256, -2.029, -1.082,  0.276
  0.175, -0.866, -1.873, -2.336, -1.839, -0.697,  0.491
  0.451, -0.772, -1.964, -2.220, -1.768, -0.514,  1.065
  0.815, -0.347, -1.774, -2.143, -1.670, -0.338,  1.553
coefficients,
