RepRapFirmware height map file v2 generated at 2024-04-09 15:20, min error -2.396, max error 1.504, mean -0.963, deviation 1.069
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.034, -0.855, -1.723, -1.946, -1.945, -1.025, -0.088
 -0.212, -1.317, -2.099, -2.396, -2.072, -1.124,  0.250
  0.165, -0.883, -1.903, -2.371, -1.883, -0.733,  0.456
  0.419, -0.789, -1.994, -2.244, -1.788, -0.565,  1.005
  0.786, -0.378, -1.799, -2.172, -1.689, -0.347,  1.504
coefficients,
