RepRapFirmware height map file v2 generated at 2024-04-09 16:04, min error -2.344, max error 1.601, mean -0.895, deviation 1.076
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.036, -0.840, -1.669, -1.883, -1.825, -0.891,  0.078
 -0.174, -1.317, -2.072, -2.344, -1.963, -0.990,  0.391
  0.202, -0.844, -1.830, -2.289, -1.799, -0.641,  0.547
  0.441, -0.793, -1.971, -2.203, -1.722, -0.439,  1.163
  0.807, -0.335, -1.741, -2.113, -1.625, -0.288,  1.601
