RepRapFirmware height map file v2 generated at 2024-04-09 15:47, min error -2.335, max error 1.553, mean -0.916, deviation 1.051
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.057, -0.846, -1.702, -1.928, -1.917, -0.986, -0.047
 -0.211, -1.291, -2.067, -1.678, -2.032, -1.077,  0.283
  0.190, -0.861, -1.866, -2.335, -1.841, -0.704,  0.478
  0.440, -0.770, -1.979, -2.224, -1.765, -0.515,  1.080
  0.797, -0.362, -1.784, -2.139, -1.661, -0.337,  1.553
coefficients,
