RepRapFirmware height map file v2 generated at 2024-04-09 15:09, min error -2.373, max error 1.482, mean -0.945, deviation 1.052
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.062, -0.860, -1.715, -1.947, -1.946, -1.024, -0.078
 -0.224, -1.314, -2.105, -1.744, -2.070, -1.119,  0.257
  0.176, -0.883, -1.909, -2.373, -1.886, -0.752,  0.445
  0.451, -0.766, -1.992, -2.258, -1.815, -0.584,  0.998
  0.805, -0.368, -1.797, -2.181, -1.695, -0.356,  1.482
coefficients,
