RepRapFirmware height map file v2 generated at 2024-04-18 16:17, min error -1.732, max error 3.909, mean 0.214, deviation 1.347
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.035, -0.801, -1.572, -1.732, -1.421, -0.408,  0.913
  0.178, -0.705, -1.453, -1.448, -1.047,  0.172,  1.585
  0.688, -0.103, -0.881, -1.076, -0.547,  0.779,  2.280
  1.292,  0.333, -0.553, -0.724, -0.093,  1.302,  3.076
  2.100,  1.042,  0.052, -0.258,  0.505,  2.057,  3.909
coefficients,
