RepRapFirmware height map file v2 generated at 2024-04-18 16:04, min error -1.776, max error 3.882, mean 0.186, deviation 1.348
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.003, -0.809, -1.593, -1.776, -1.445, -0.425,  0.906
  0.172, -0.736, -1.471, -1.474, -1.081,  0.155,  1.561
  0.674, -0.115, -0.911, -1.118, -0.586,  0.736,  2.244
  1.268,  0.289, -0.578, -0.758, -0.139,  1.262,  3.055
  2.079,  1.023,  0.019, -0.278,  0.474,  2.014,  3.882
coefficients,
