RepRapFirmware height map file v2 generated at 2024-04-18 16:26, min error -1.712, max error 3.958, mean 0.241, deviation 1.351
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.008, -0.796, -1.552, -1.712, -1.388, -0.375,  0.957
  0.200, -0.688, -1.428, -1.412, -1.024,  0.191,  1.603
  0.709, -0.068, -0.852, -1.038, -0.501,  0.814,  2.316
  1.315,  0.364, -0.523, -0.692, -0.061,  1.345,  3.120
  2.116,  1.058,  0.075, -0.222,  0.542,  2.092,  3.958
coefficients,
