RepRapFirmware height map file v2 generated at 2024-04-18 16:13, min error -1.754, max error 3.910, mean 0.203, deviation 1.349
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.029, -0.814, -1.573, -1.754, -1.424, -0.421,  0.925
  0.180, -0.721, -1.471, -1.472, -1.065,  0.150,  1.546
  0.683, -0.100, -0.906, -1.086, -0.554,  0.768,  2.260
  1.266,  0.323, -0.558, -0.730, -0.099,  1.289,  3.067
  2.088,  1.038,  0.037, -0.267,  0.508,  2.057,  3.910
coefficients,
