RepRapFirmware height map file v2 generated at 2024-04-18 16:00, min error -1.829, max error 3.845, mean 0.128, deviation 1.347
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,40.00,510.00,40.00,210.00,-1.00,78.33,42.50,7,5
  0.020, -0.850, -1.637, -1.829, -1.497, -0.483,  0.835
  0.107, -0.799, -1.538, -1.547, -1.143,  0.081,  1.489
  0.606, -0.187, -0.967, -1.167, -0.648,  0.663,  2.192
  1.210,  0.236, -0.636, -0.821, -0.203,  1.194,  2.991
  2.015,  0.956, -0.036, -0.342,  0.415,  1.948,  3.845
coefficients,
